poiname,lat,lon,tag,source
黄泥坳82号,27.789523,113.491899,,株洲市卫生健康委员会
船舶公司宿舍,29.866845,107.730911,,重庆发布微信公众号
凤凰城废铁市场,27.26227,111.797195,,邵阳市卫生健康委员
和平社区,31.222049,108.79674,,重庆发布微信公众号
三叠园听雨楼1幢3单元,27.794963,114.940421,,新余发布公众号
爱国路92号,28.693405,115.889332,,南昌市卫生健康委员会
松林村委,27.862541,115.170281,,新余发布
刘庙村北下组,32.434803,116.019149,,安徽网
56号文海西畔3号楼,45.745873,126.644611,,哈尔滨人民政府
湖滨路街道西太平,33.770998,113.172131,,平顶山市卫生健康委员会
金橙街58号,31.015097,109.461638,,重庆发布（重庆人民政府官方微博）
佛子岭路21号,22.83366,108.407649,,广西南宁市卫生健康委员会网站
和兴路19号,45.723886,126.641439,,哈尔滨人民政府
陇海东路297号院,34.739051,113.688327,,郑州发布官方微博
雅戈尔潇邦东区,31.324036,120.723343,,苏州市卫健委
银桥社区南湖街,31.036679,108.126538,,重庆发布微信公众号
卫星村,31.716655,120.149782,,微常州
罗浮山家园,23.206759,114.040677,,惠州发布
茶场小区,29.477379,113.512193,,岳阳市卫生健康委员会
三洲嘴村,28.971626,112.641313,,益阳市人民政府
盘上村,27.283146,113.318474,,株洲市卫生健康委员会
夫子社区,31.344511,110.749069,,宜昌市卫生健康委员会
曲岭邹肖家村,27.427995,115.205489,,吉安市卫健委
铜鼓地社区,30.195483,114.899789,,大治市人民政府
胜利村,27.304967,112.8971,,衡阳发布微信公众号
厦门路,30.712381,111.324938,,宜昌市卫生健康委员会
430朝阳村,26.405955,114.014127,,株洲卫健委
幸福农场旧市场,20.604018,110.053919,,健康湛江微信公众号
师院社区,30.217599,115.04137,,黄石市卫生健康委员会
老派出所附近,31.898429,114.352981,,信阳市卫生健康委员会
龙都路400号,29.841278,106.05233,,重庆发布微信公众号
桥河社区,30.178204,111.080993,,宜昌市卫生健康委员会
电力大厦,29.395659,113.169088,,岳阳市政府门户网站
前铺村,36.464992,116.087198,,聊城发布公众号
吴灿庭湾,30.058241,114.800218,,黄石发布微信公众号
圩镇,24.155113,115.696738,,梅州市人民政府
花园吴老家,34.647758,115.179594,,商丘发布微信公众号
南一里一巷18号单位住宅,22.805381,108.344376,,南宁发布
保健巷119号8栋2单元,27.809343,114.67965,,新余发布公众号
玉龙街道,42.025495,121.68054,,辽沈晚报微信公众号
万达广场公寓,22.943929,113.673922,,东莞阳光网微信公众号
姚桥乡,34.775231,113.734366,,郑州市卫生健康委员会
土产日杂公司宿舍,31.866244,117.290724,,合肥市卫生健康委员会
自然城小区,33.755982,113.283671,,平顶山市卫健委
望城小区4栋4单元,27.795438,114.925657,,新余发布
蓼城街道民主三巷,32.189548,115.67196,,信阳市卫生健康委员会
贵方小区,30.905067,108.433479,,重庆发布公众号
阳光花园,22.576296,113.229678,,中山发布微信公众号
水西门大街356号小区,32.034699,118.749958,,南京发布
金桥街,28.971632,115.910322,,南昌市卫生健康委员会
金井路7巷,30.078777,114.97103,,黄石发布微信公众号
高洲乡高滩村圩里,27.387802,113.967949,,萍乡发布
楚源路104号10栋,30.36463,112.206953,,荆州市卫生健康委员会
育红小学宿舍楼,31.884848,117.471167,,合肥市人民政府
天通苑北一区,40.076661,116.417835,住宅区,北京发布
融创长滩壹号,40.197484,116.27499,住宅区,北京发布
欧风花都,31.151655,121.385625,住宅区,上海市卫生健康委员会
长达佳苑,31.025694,121.576566,住宅区,上海市卫生健康委员会
菜芽庄,39.604220,117.373447,村庄,宝坻微发布
嘉韵山水城,29.549373,106.524074,住宅区,重庆市渝中区人民政府
龙泉花园,29.565585,106.553544,住宅区,重庆市渝中区人民政府
前进村,32.021186,108.487477,村庄,重庆发布微信公众号
民新花园,29.536058,106.527728,住宅区,重庆市渝中区人民政府
九龙村,30.043454,107.400008,村庄,重庆发布微信公众号
半岛明珠,29.280652,106.277589,住宅区,重庆发布微信公众号
白龙花苑,29.823806,106.057188,住宅区,重庆发布微信公众号
蟠龙花园·翠湖居,30.000732,106.264334,住宅区,重庆市渝中区人民政府
人和华夏城,29.620257,106.535906,住宅区,重庆发布微信公众号
孝陵卫街21号院,32.035254,118.863483,住宅区,南京发布
海德北岸城,32.123516,118.734975,住宅区,南京发布
宝象花园,32.106939,118.759804,住宅区,南京发布
合能·珍宝琥珀,30.672191,103.888619,住宅区,健康成都官微
人人乐(东门店),34.259674,108.975192,超市,健康陕西
奥达文景观园,34.382714,108.950548,住宅区,陕西发布
迁安市购物中心,40.014537,118.704851,商场,冀时
吊桥快餐(迁安店),40.013922,118.701251,中餐,冀时
阳丰村,34.681746,110.392877,村庄,山西省卫生健康委员会
中原新城学府一号,34.739130,113.622350,住宅区,郑州发布官方微博
祁庄,34.050825,113.754259,村庄,许昌日报微信公众号
伍连,34.124471,114.017693,村庄,许昌市卫健委
威尼斯花园小区,34.017308,113.839589,住宅区,许昌日报微信公众号
河街乡,34.067110,113.767150,乡镇,许昌市卫健委
瑞贝卡·家天下,34.044794,113.857749,住宅区,许昌日报微信公众号
湖光花园小区凤舞园,33.768199,113.183498,住宅区,平顶山市卫生健康委员会
前高庙乡,32.490164,112.520422,乡镇,南阳发布
官庄镇,32.708110,112.593212,乡镇,南阳发布
建业·高尔夫花园,34.633339,112.43356,住宅区,洛阳市卫生健康委员会
南平皋村,34.947098,113.178244,村庄,焦作日报微信公众号
沁阳市太行办事处,35.089579,112.945256,政府机关,焦作日报微信公众号
远大南苑,35.243017,113.240464,住宅区,焦作日报微信公众号
崔村沟村,35.943944,114.133753,村庄,鹤壁新闻网微信公众号
壹品星海,38.880371,121.578462,住宅区,大连发布
大连站,38.922576,121.633317,火车站,大连市卫生健康委员会
中华新城,43.16298,124.389327,住宅区,吉林省卫健委
兰堡村,42.371292,125.536295,村庄,吉林省卫健委
银行名苑,45.37096,126.314003,住宅区,南岗发布
安顺小区,47.331722,123.924112,住宅区,黑龙江发布
青马湖新城,45.698762,125.276395,住宅区,微大庆微信公众号
隆祥花园,45.712794,125.270838,住宅区,微大庆微信公众号
乘新一小区,46.545938,124.880411,住宅区,聚焦大庆微信公众号
中共友谊县委员会,46.767299,131.808063,政府机关,黑龙江发布
华瑞园,46.762487,131.786993,住宅区,黑龙江发布
三湾村,31.714251,120.986049,村庄,苏州市卫健委
建屋·海德公园,31.275602,120.748926,住宅区,苏州市卫健委
三厂街道,31.893274,121.255306,乡镇,南通发布
庆云西站小区,34.275626,117.18672,住宅区,徐州市疾病预防控制中心
王庄,34.657844,116.747965,村庄,徐州市疾病预防控制中心
荆川里小区(紫荆东路),31.759382,119.929432,住宅区,常州发布微信公众号
朱林镇,31.737637,119.464741,乡镇,常州发布
指前镇,31.614897,119.495770,乡镇,常州发布
康阳桃源小区,36.058012,120.303708,住宅区,青岛新闻网
浩天家园,37.21892,116.092296,住宅区,德州市卫生健康委员会
教育路小区(文化东街),37.182912,119.953115,住宅区,山东省卫生健康委员会
中海·银海熙岸,37.446568,121.504942,住宅区,烟台市卫生健康委员会
凤凰小区(唐訾路),36.186212,117.162903,住宅区,泰安发布
兴隆·锦绣城,35.768855,116.817934,住宅区,泰安发布
滨河新天地(卧虎山路),35.122201,118.314995,住宅区,山东省卫生健康委员会
泰鑫现代城,32.299419,118.315607,住宅区,滁州市人民政府发布
鼎元府邸,31.854758,117.313777,住宅区,合肥发布微信公众号
新城家园,31.867224,117.45356,住宅区,合肥市人民政府
上洪,32.929813,117.208352,村庄,蚌埠发布微信公众号
东方明珠(凤阳东路),32.947504,117.390729,住宅区,蚌埠发布微信公众号
金伟熙城观邸,32.94116,117.343663,住宅区,蚌埠发布微信公众号
联大·新世纪花园,30.916256,118.340632,住宅区,芜湖市卫生健康委员会
店前村,30.726929,116.018005,村庄,安庆市卫生健康委员会
永久村,30.924045,116.892960,村庄,安庆市卫生健康委员会
琥珀村,30.739682,115.911375,村庄,安庆市卫生健康委员会
鸣凤村,30.463133,116.649200,村庄,安庆市卫健委
新民,30.784057,116.971864,村庄,安庆市卫生健康委员会
香樟里·那水岸,30.535253,117.058934,住宅区,安庆市卫生健康委员会
黄燕村,31.104144,116.888756,村庄,安庆市卫生健康委员会
双墩村,30.827725,116.828731,村庄,安庆市卫生健康委员会
孙小桥,33.493950,116.125339,村庄,安徽省亳州市人民政府
杨家,33.748312,116.708254,村庄,淮北发布
玉兰花城,33.899219,116.757939,购物,淮北市卫健委
博庄村,33.976380,116.823645,村庄,淮北发布
恒大雅苑,33.955692,116.775577,住宅区,淮北市卫健委
孙疃村,33.565644,116.754245,村庄,淮北市卫健委
新桥村,32.382711,116.064179,村庄,安徽网
正东·凯旋名门,31.735344,116.473109,住宅区,安徽网
黄莲村,31.624234,116.373390,村庄,安徽网
聚鑫苑,28.018432,120.677413,住宅区,温州鹿城发布
千祥三村,29.040120,120.318808,村庄,焦作日报微信公众号
山前,24.748132,118.700707,村庄,泉州市卫生健康委员会
安康居·观海苑,36.816016,121.637198,住宅区,山东省卫健委
曹家庄,36.886323,121.613625,村庄,山东省卫健委
鹰潭市南站洪电新村,28.211825,117.025877,住宅区,鹰潭发布公众号
三江共和城,30.242376,115.038499,住宅区,幸福黄石港微信公众号
青松村,30.125000,114.975149,村庄,大冶市人民政府
四连山村,30.155985,115.099137,村庄,黄石发布
下罗柯,29.999255,114.780540,村庄,黄石发布微信公众号
八祥村,30.074670,115.067354,村庄,黄石发布
黄石富民农贸市场,30.241299,115.067160,农副产品,幸福黄石港微信公众号
裕华城,30.236696,115.054865,住宅区,幸福黄石港微信公众号
东方装饰城(花湖大道),30.244795,115.043299,家居建材,幸福黄石港微信公众号
阳光花城小区,30.246606,115.048308,住宅区,幸福黄石港微信公众号
江天金水湾,30.244907,115.061652,住宅区,幸福黄石港微信公众号
明盛·湖景花园,30.185246,115.03422,住宅区,大冶市人民政府
山水佳缘,30.206905,115.106499,住宅区,全景西塞微信公众号
金鑫·智华大厦,30.206807,115.087976,房产,全景西塞微信公众号
坳头村,30.008013,114.723892,村庄,黄石发布微信公众号
华森国际公馆,30.243614,115.050274,住宅区,幸福黄石港微信公众号
天发花园小区,30.343074,112.227017,住宅区,荆州市卫生健康委员会
荆西村,30.341831,112.150997,村庄,荆州市卫生健康委员会
东山花园(城东大道),30.70949,111.315401,住宅区,宜昌市卫生健康委员会
童之梦艺术幼儿园(长安东路),29.473671,113.485444,幼儿园,岳阳市卫生健康委员会
泰和大酒店,29.372879,113.124428,酒店,岳阳市卫生健康委员会
夏万路社区居委会,29.355556,113.115524,政府机关,岳阳日报微信公众号
天华村,28.107257,113.024455,村庄,长沙发布微信公众号
华银园(韶山中路),28.148562,112.99029,住宅区,长沙卫健委
向韶村(曙光北路),28.19195,113.000775,住宅区,长沙卫健委
港湾商务酒店(西站店),28.211338,112.915671,酒店,长沙发布微信公众号
凯通国际城,28.187857,113.008509,住宅区,长沙市卫生健康委员会
江麓·桂花家园,27.87242,112.898852,住宅区,湘潭市卫生健康委员会
纱厂街社区,27.856738,112.957711,住宅区,湘潭市卫生健康委员会
长沙岭,27.616274,113.346231,村庄,株洲卫健委
罗家坪村,27.215185,113.487656,村庄,株洲卫健委
长岭,27.071606,112.393962,村庄,衡阳发布公众号
李家村,29.761505,111.873100,村庄,常德发布
揭家洲,29.443514,112.299472,村庄,益阳市人民政府
马方村,27.749016,111.730577,村庄,娄底发布公众号
杨木洲村,28.021732,111.125101,村庄,娄底发布微信公众号
常林,27.566354,111.952482,村庄,娄底发布微信公众号
大水村,27.029914,110.689486,村庄,邵阳市卫生健康委员会
金豪华府,27.219912,111.45877,住宅区,邵阳市卫生健康委员会
邱家湾村,27.754018,110.639233,村庄,怀化市卫生健康委员会
岳麓欧城,27.524257,110.002274,住宅区,怀化市人民政府
蕉坑村,24.596741,115.575104,村庄,梅州市人民政府
恒大·御景半岛,23.192359,113.205434,住宅区,佛山市卫生健康局
山龙纺织印染厂有限公司,23.449345,112.944177,公司,佛山市卫生健康局
华尔兹逸骏华庭,22.561939,113.488546,住宅区,中山发布（中山人民政府官方微博）
海景彩云宾馆,21.415746,109.121476,酒店,北海市公安局
北海体育宾馆,21.476277,109.124468,酒店,北海市公安局
海天假日酒店,21.404861,109.154381,酒店,北海市公安局
佳美大厦(三中路),21.475859,109.110145,住宅区,北海市公安局
东峰世纪公寓,21.447889,109.143358,住宅区,北海市公安局
龙潭,28.213917,116.173433,村庄,南昌市卫生健康委员会
众森·红谷一品,28.699224,115.837139,住宅区,南昌市卫生健康委员会
港口村,28.751216,115.886783,村庄,南昌卫健委
龙江花园,28.723698,115.965723,住宅区,南昌卫健委
大塘村,29.598784,116.262059,村庄,九江市卫生健康委员会
莲凤村,29.560723,116.312064,村庄,九江市卫生健康委员会
美日阳光花园,29.699324,116.029716,住宅区,九江市卫生健康委员会
大田村,29.490442,116.674592,村庄,上饶发布
螺蛳山,28.447560,118.198234,村庄,上饶市卫健委
胥家村,27.841755,115.779223,村庄,宜春市卫生健康委员会
东山公墓,30.863480,105.402865,殡葬服务,封面新闻
双加镇,29.024688,105.433686,乡镇,泸州发布
荔苑小区,28.914708,105.291145,住宅区,泸州发布
